id_turma,descricao_horario,id_componente_curricular,id_docente_interno,id_docente_externo,nivel_ensino,ano,periodo,noite34,noite12,tarde56,tarde34,tarde12,manha56,manha34,manha12,sabado,aulas,alunos,mediana_faltas,mediana_media_final,APROVADO,APROVADO POR NOTA,REPROVADO POR MÉDIA E POR FALTAS,REPROVADO,CANCELADO,TRANCADO,REPROVADO POR NOTA,REPROVADO POR FALTAS,REPROVADO POR NOTA E FALTA,CUMPRIU,DESISTENCIA,TRANSFERIDO,PASSARAM_NA_MATERIA,APROVACOES_INTERVALO
57594354,3T123,24210,25847.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,False,False,False,False,54,22,0.0555555555556,6.7,0.33333333333299997,0.52380952381,0.047619047619,0.0952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857142857143,0.3|-0.5
57595766,2N1234 (13/02/2017 - 01/07/2017),2020713,23159.0,,GRADUAÇÃO,2017,1,True,True,False,False,False,False,False,False,False,76,5,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57563518,6T23456 (05/10/2015 - 10/12/2015),48241,5757129.0,,GRADUAÇÃO,2015,2,False,False,True,True,True,False,False,False,False,40,4,0.125,8.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1241679,2T56 4T12,46369,21580.0,,GRADUAÇÃO,2015,1,False,False,True,False,True,False,False,False,False,76,40,0.0,9.7,0.972222222222,0.0,0.0,0.0277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972222222222,0.9|-
57558805,25M23456 (06/04/2015 - 23/05/2015),58358,5756480.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,True,False,70,8,0.164285714286,6.0,0.375,0.375,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.3|-0.5
57587888,5M34  35T34 (25/07/2016 - 10/12/2016),57598,5758020.0,,GRADUAÇÃO,2016,2,False,False,False,True,False,False,True,False,False,118,28,0.148305084745,2.0,0.0384615384615,0.153846153846,0.0,0.769230769231,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923075,0.0|-0.3
57580176,3N1234,46376,21928.0,,GRADUAÇÃO,2016,1,True,True,False,False,False,False,False,False,False,76,44,0.105263157895,7.7,0.782608695652,0.108695652174,0.0652173913043,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891304347826,0.7|-0.8
57567404,4N12 6N34,2036654,5757670.0,,GRADUAÇÃO,2015,2,True,True,False,False,False,False,False,False,False,78,24,0.0,7.3,0.608695652174,0.304347826087,0.0,0.08695652173910001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913043478261,0.5|-0.7
57590520,"3M456 (26/07/2016 - 16/08/2016), 3M456 (23/08/2016 - 13/09/2016), 3M456 (20/09/2016 - 25/10/2016), 3M456 (01/11/2016 - 29/11/2016)",53965,5752023.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,False,False,57,16,0.0,8.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57578885,245T123 (05/05/2016 - 16/06/2016),52636,5758243.0,,GRADUAÇÃO,2016,1,False,False,False,True,True,False,False,False,False,51,5,0.0,9.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1231154,3M1234 45M12345  3T1234 (30/09/2014 - 02/10/2014),53806,5756285.0,,GRADUAÇÃO,2014,2,False,False,False,True,True,True,True,True,False,18,5,0.0,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57599387,24M345 (08/05/2017 - 30/06/2017),52523,5757917.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,False,False,48,3,0.125,6.3,0.33333333333299997,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3|-0.5
1233752,5N1234,2040378,5756153.0,,GRADUAÇÃO,2014,2,True,True,False,False,False,False,False,False,False,80,37,0.0,9.3,0.9714285714290001,0.0,0.0,0.0285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714290001,0.9|-
57597081,4N1234,26951,5752697.0,,GRADUAÇÃO,2017,1,True,True,False,False,False,False,False,False,False,74,35,0.202702702703,4.05,0.166666666667,0.266666666667,0.3,0.166666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333400004,0.0|-0.3
57576556,"5T123 (01/02/2016 - 17/06/2016),  7T123 (18/06/2016 - 18/06/2016)",57799,5757791.0,,GRADUAÇÃO,2016,1,False,False,False,True,True,False,False,False,False,51,2,0.0,7.0,0.6,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.5|-0.7
1241640,2T5234,21865,5755955.0,,GRADUAÇÃO,2015,1,False,False,True,True,True,False,False,False,False,76,42,0.0789473684211,8.0,0.853658536585,0.14634146341499998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8|-0.9
57586442,2N1234,26483,5752217.0,,GRADUAÇÃO,2016,2,True,True,False,False,False,False,False,False,False,80,28,0.05,7.25,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7|-0.8
57574974,2M1234,43140,5756983.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,True,True,False,76,26,0.0,9.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1242530,2T1234 (02/02/2015 - 20/06/2015),49494,19048.0,,GRADUAÇÃO,2015,1,False,False,False,True,True,False,False,False,False,76,25,0.105263157895,7.5,0.6,0.28,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.5|-0.7
57563255,2346M2345,26791,23831.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,True,True,True,False,320,3,0.01875,8.5,0.916666666667,0.0416666666667,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333337001,0.9|-
57587778,5T456 (25/07/2016 - 17/12/2016),2045638,20538.0,,GRADUAÇÃO,2016,2,False,False,True,True,False,False,False,False,False,51,20,0.0588235294118,8.6,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57566610,2N12 3N34,2020253,26533.0,,GRADUAÇÃO,2015,2,True,True,False,False,False,False,False,False,False,74,34,0.0810810810811,8.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57566908,24T234 6T23,21857,24073.0,,GRADUAÇÃO,2015,2,False,False,False,True,True,False,False,False,False,131,7,0.0419847328245,6.9,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5|-0.7
57585238,2M3456,25641,5753895.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,False,False,72,34,0.0555555555556,8.8,0.909090909091,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000001,0.9|-
57600058,5T6  5N1 (13/02/2017 - 01/07/2017),59703,25939.0,,GRADUAÇÃO,2017,1,False,True,True,False,False,False,False,False,False,34,15,0.0588235294118,9.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1243811,4N1234,55999,5753054.0,,GRADUAÇÃO,2015,1,True,True,False,False,False,False,False,False,False,76,38,0.0,2.5,0.0625,0.1875,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0|-0.3
57566279,2N12 34N34,46072,5756906.0,,GRADUAÇÃO,2015,2,True,True,False,False,False,False,False,False,False,118,29,0.0,5.8,0.37037037037,0.407407407407,0.0,0.148148148148,0.07407407407410001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777777777777,0.3|-0.5
57589515,24M345 5M34 (25/07/2016 - 17/12/2016),58251,5756063.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,False,False,140,7,0.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1221705,345M12345 (30/04/2014 - 07/05/2014),52621,5755535.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,True,False,15,6,0.0,8.9,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8|-0.9
1240856,6M12  2T56,57702,54348.0,,GRADUAÇÃO,2015,1,False,False,True,False,False,False,False,True,False,74,34,0.0,7.0,0.5,0.46875,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.5|-0.7
1241842,4M345,23092,21922.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,False,False,54,5,0.0,8.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.7|-0.8
57596254,46M2345  3T23,2056100,5752231.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,True,True,True,False,162,10,0.135802469136,6.7,0.45454545454499995,0.45454545454499995,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090899999,0.3|-0.5
57596964,5T456 (16/02/2017 - 29/06/2017),54923,5758033.0,,GRADUAÇÃO,2017,1,False,False,True,True,False,False,False,False,False,54,16,0.0,7.9,0.538461538462,0.307692307692,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461539999,0.5|-0.7
1241981,"24M345 (20/04/2015 - 01/05/2015), 24M345 7M12345  7T123456  23456N1234 (04/05/2015 - 09/05/2015), 24M345 (11/05/2015 - 19/06/2015)",52526,5753770.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,False,False,85,3,0.0,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57580431,2M45 4M23456  4T23456 (16/05/2016 - 10/06/2016),61216,5756233.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,True,True,True,False,48,8,0.0,8.05,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7|-0.8
1225585,24M345 (14/04/2014 - 05/06/2014),52523,5756397.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,False,False,45,2,0.0,8.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57599366,24M345 (08/05/2017 - 30/06/2017),52523,5757917.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,False,False,48,3,0.0625,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1217897,6M3456,25656,32879.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,False,False,72,16,0.0,8.3,0.909090909091,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.9|-
57589511,24M345 5M34 (25/07/2016 - 17/12/2016),58251,5758618.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,False,False,134,6,0.0,8.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57575216,6M2345 (01/02/2016 - 18/06/2016),46256,5757397.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,True,False,72,35,0.0555555555556,8.3,0.875,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.8|-0.9
1241150,6M345,2049850,5756373.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,False,False,54,10,0.0277777777778,8.25,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,
57568162,6N1234,41806,5753617.0,,GRADUAÇÃO,2015,2,True,True,False,False,False,False,False,False,False,74,12,0.135135135135,7.5,0.75,0.166666666667,0.0,0.08333333333330001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.7|-0.8
1241980,"24M345 (20/04/2015 - 24/04/2015),  7T123456 (25/04/2015 - 25/04/2015), 24M345 7M12345  7T123456  23456N1234 (27/04/2015 - 02/05/2015), 24M345 (04/05/2015 - 19/06/2015)",52526,5753770.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,False,False,87,3,0.0114942528736,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57558804,25M23456 (06/04/2015 - 23/05/2015),58358,5757041.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,True,False,70,8,0.0571428571429,8.2,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8|-0.9
1228488,2N1234,21391,20904.0,,GRADUAÇÃO,2014,2,True,True,False,False,False,False,False,False,False,72,40,0.0,7.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1217303,6M2345,2049855,5754899.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,True,False,68,11,0.0,8.6,0.909090909091,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000001,0.9|-
1220349,4T56  35N34 (27/01/2014 - 14/06/2014),2051007,5756271.0,,GRADUAÇÃO,2014,1,True,False,True,False,False,False,False,False,False,106,35,0.19811320754700001,1.85,0.25,0.17857142857099997,0.28571428571400004,0.07142857142860001,0.214285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857099995,0.0|-0.3
1236748,234567M123456  23456T1234 7T12 (23/10/2014 - 06/12/2014),54741,5756829.0,,GRADUAÇÃO,2014,2,False,False,False,True,True,True,True,True,True,20,5,0.0,9.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1228651,25M345 6M4 (21/07/2014 - 06/12/2014),56134,5756218.0,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,False,False,121,3,0.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57600345,"3M123456 4M456  3T12345 (13/02/2017 - 24/02/2017), 4M456 6M12456 (25/02/2017 - 03/03/2017), 3M123456 4M456  3T123456 (04/03/2017 - 10/03/2017)",63858,5758573.0,,GRADUAÇÃO,2017,1,False,False,True,True,True,True,True,True,False,48,8,0.0,8.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1240746,24M45 (25/03/2015 - 06/05/2015),52474,5757407.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,False,False,26,14,0.0,8.1,0.692307692308,0.307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5|-0.7
57564238,24T45,52989,5756416.0,,GRADUAÇÃO,2015,2,False,False,True,True,False,False,False,False,False,70,14,0.0285714285714,8.5,0.846153846154,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8|-0.9
57579900,2N1 6N34,2049854,22871.0,,GRADUAÇÃO,2016,1,True,True,False,False,False,False,False,False,False,54,4,0.12962962963,5.0,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0|-0.3
1225542,24M345 (03/02/2014 - 02/04/2014),52523,22765.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,False,False,48,4,0.0,8.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57588760,4M23 6M45,2038771,5752726.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,True,False,72,17,0.0,9.1,0.8823529411759999,0.117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8|-0.9
57585663,23456M123456  23456T12345 (09/08/2016 - 25/09/2016),54732,5752391.0,,GRADUAÇÃO,2016,2,False,False,True,True,True,True,True,True,False,363,3,0.0,8.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1217920,236N1234 (27/01/2014 - 14/06/2014),55031,5755819.0,,GRADUAÇÃO,2014,1,True,True,False,False,False,False,False,False,False,220,5,0.131818181818,5.45,0.295454545455,0.34090909090899996,0.227272727273,0.13636363636399998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636363636364,0.0|-0.3
57595608,23456M123456  23456T1234 (13/02/2017 - 19/03/2017),60836,5752384.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,True,True,True,False,220,2,0.0,6.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0|-0.3
1217383,6T6  6N12,41410,5753629.0,,GRADUAÇÃO,2014,1,False,True,True,False,False,False,False,False,False,57,18,0.052631578947400004,7.5,0.7894736842110001,0.105263157895,0.052631578947400004,0.0,0.0,0.0,0.052631578947400004,0.0,0.0,0.0,0.0,0.0,0.894736842106,0.7|-0.8
57588361,6T23456 (25/07/2016 - 20/09/2016),48241,5754552.0,,GRADUAÇÃO,2016,2,False,False,True,True,True,False,False,False,False,40,6,0.0625,9.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57569239,6N1234,2038902,5752839.0,,GRADUAÇÃO,2015,2,True,True,False,False,False,False,False,False,False,80,10,0.0,7.4,0.75,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.7|-0.8
1224128,2T234,2041314,18505.0,,GRADUAÇÃO,2014,1,False,False,False,True,True,False,False,False,False,54,4,0.0,9.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57587895,6M2345 (25/07/2016 - 17/12/2016),2049855,5758643.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,True,False,72,12,0.0555555555556,9.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57595458,"7M123 (13/02/2017 - 18/03/2017), 7M123 (01/05/2017 - 01/07/2017)",57596,5752751.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,True,33,13,0.0,7.2,0.666666666667,0.266666666667,0.0,0.0,0.06666666666669999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933333333334,0.5|-0.7
57577453,2T123,2045632,5757896.0,,GRADUAÇÃO,2016,1,False,False,False,True,True,False,False,False,False,54,10,0.09259259259260001,7.3,0.5714285714289999,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5|-0.7
57597463,3M234 (13/02/2017 - 01/07/2017),42945,5753248.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,54,8,0.166666666667,7.0,0.5714285714289999,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5|-0.7
57596008,24M23456  4T1234 (13/03/2017 - 15/03/2017),60825,5758869.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,True,True,True,False,15,4,0.0,9.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57598929,26M34  4T45,2048486,5753015.0,,GRADUAÇÃO,2017,1,False,False,True,True,False,False,True,False,False,100,8,0.21,5.7,0.375,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.3|-0.5
1240056,5M3456,21172,22704.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,False,False,72,25,0.0,8.9,0.9,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,
57577435,"5T2345 (01/02/2016 - 01/03/2016),  5T2345  4N123 (02/03/2016 - 31/03/2016),  5T2345 (01/04/2016 - 18/06/2016)",21858,64138.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,False,False,False,False,75,8,0.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1225541,24M345 (03/02/2014 - 02/04/2014),52523,22765.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,False,False,48,3,0.0,8.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
1239716,2T456,42944,1574976.0,,GRADUAÇÃO,2015,1,False,False,True,True,False,False,False,False,False,51,11,0.117647058824,9.6,0.923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.923076923077,0.9|-
57593790,234M1234 6M12,60041,5757542.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,248,13,0.0,6.0,0.292682926829,0.536585365854,0.0,0.14634146341499998,0.0243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829268292683,0.0|-0.3
57595258,35M34  5T12 (13/02/2017 - 01/07/2017),57598,5758786.0,,GRADUAÇÃO,2017,1,False,False,False,False,True,False,True,False,False,104,26,0.0,6.5,0.44,0.36,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3|-0.5
57566528,2T2345 4T23 (27/07/2015 - 19/12/2015),43727,5753024.0,,GRADUAÇÃO,2015,2,False,False,True,True,True,False,False,False,False,102,12,0.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57591115,4T234 (31/08/2016 - 07/12/2016),63100,5757623.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,False,False,False,False,36,28,0.08333333333330001,6.3,0.222222222222,0.7037037037039999,0.037037037037,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925925925926,0.0|-0.3
1223765,2M2345 3M23456,51463,26267.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,True,False,167,7,0.0718562874251,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57595608,23456M123456  23456T1234 (13/02/2017 - 19/03/2017),60836,5757403.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,True,True,True,False,220,2,0.0,6.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0|-0.3
1231803,2M2345 4M12,21810,5756985.0,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,True,False,108,10,0.166666666667,7.1,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5|-0.7
1224287,4T56 6T54,2050515,34475.0,,GRADUAÇÃO,2014,1,False,False,True,True,False,False,False,False,False,72,37,0.111111111111,8.5,0.888888888889,0.0555555555556,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444446,0.8|-0.9
57563657,6T123456,24209,5757563.0,,GRADUAÇÃO,2015,2,False,False,True,True,True,False,False,False,False,102,16,0.102941176471,5.15,0.1875,0.5625,0.0,0.1875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0|-0.3
57587895,6M2345 (25/07/2016 - 17/12/2016),2049855,5753059.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,True,False,72,12,0.0555555555556,9.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57585103,7M23  6T23,41855,5752266.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,False,True,True,True,66,40,0.0,8.35,0.75,0.175,0.0,0.0,0.05,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.925,0.7|-0.8
57570351,23456M123456  23456T123456 (27/07/2015 - 06/09/2015),54732,5757133.0,,GRADUAÇÃO,2015,2,False,False,True,True,True,True,True,True,False,360,3,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57597599,2T2345 4T23,60199,5754338.0,,GRADUAÇÃO,2017,1,False,False,True,True,True,False,False,False,False,102,16,0.0588235294118,6.5,0.307692307692,0.692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3|-0.5
1236209,"5T56  35N12 (21/07/2014 - 20/11/2014),  35N12 (21/11/2014 - 06/12/2014)",48587,5752891.0,,GRADUAÇÃO,2014,2,False,True,True,False,False,False,False,False,False,110,23,0.0,5.05,0.08333333333330001,0.541666666667,0.0,0.20833333333299997,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6250000000003,0.0|-0.3
1219753,46M2345  3T23,2056100,5752231.0,,GRADUAÇÃO,2014,1,False,False,False,True,True,True,True,True,False,166,14,0.0,6.65,0.357142857143,0.642857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3|-0.5
57590954,2M23 36M23456 (01/08/2016 - 26/08/2016),61224,5756244.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,True,False,50,8,0.0,8.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57585904,4N34 6N12,52346,5752988.0,,GRADUAÇÃO,2016,2,True,True,False,False,False,False,False,False,False,68,11,0.117647058824,8.0,0.636363636364,0.272727272727,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.5|-0.7
1241986,"24M345 (20/04/2015 - 15/05/2015), 24M345 7M12345  7T123456  23456N1234 (18/05/2015 - 23/05/2015), 24M345 (25/05/2015 - 19/06/2015)",52526,18447.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,False,False,77,4,0.0,8.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9|-
57598991,5M2345 (13/02/2017 - 01/07/2017),25308,18885.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,True,False,68,18,0.0588235294118,8.8,0.9375,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9|-
1230487,6T456,22918,5757043.0,,GRADUAÇÃO,2014,2,False,False,True,True,False,False,False,False,False,51,16,0.0588235294118,7.5,0.705882352941,0.235294117647,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941176470588,0.7|-0.8
1224394,2N12 4N34,51354,21947.0,,GRADUAÇÃO,2014,1,True,True,False,False,False,False,False,False,False,68,9,0.0,7.3,0.666666666667,0.166666666667,0.0,0.104166666667,0.0416666666667,0.020833333333299998,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333340001,0.5|-0.7
